ArrayTaskID	BurnInType	GenomeSize	ScalingFactor	BurnInRep	DomCoeff	SimRep
1413	5	1e5	500	1	0.5	48
1414	5	1e5	500	2	0.5	48
1415	5	1e5	100	1	0.5	48
1416	5	1e5	100	2	0.5	48
1417	10	1e5	1000	1	0.5	48
1418	10	1e5	1000	2	0.5	48
1419	10	1e5	500	1	0.5	48
1420	10	1e5	500	2	0.5	48
1421	10	1e5	100	1	0.5	48
1422	10	1e5	100	2	0.5	48
1423	20	1e5	1000	1	0.5	48
1424	20	1e5	1000	2	0.5	48
1425	20	1e5	500	1	0.5	48
1426	20	1e5	500	2	0.5	48
1427	20	1e5	100	1	0.5	48
1428	20	1e5	100	2	0.5	48
1429	Coal	1e5	1000	1	0.5	48
1430	Coal	1e5	1000	2	0.5	48
1431	Coal	1e5	500	1	0.5	48
1432	Coal	1e5	500	2	0.5	48
1433	Coal	1e5	100	1	0.5	48
1434	Coal	1e5	100	2	0.5	48
1435	Recap	1e5	1000	1	0.5	48
1436	Recap	1e5	1000	2	0.5	48
1437	Recap	1e5	500	1	0.5	48
1438	Recap	1e5	500	2	0.5	48
1439	Recap	1e5	100	1	0.5	48
1440	Recap	1e5	100	2	0.5	48
1441	5	1e5	1000	1	0.5	49
1442	5	1e5	1000	2	0.5	49
1443	5	1e5	500	1	0.5	49
1444	5	1e5	500	2	0.5	49
1445	5	1e5	100	1	0.5	49
1446	5	1e5	100	2	0.5	49
1447	10	1e5	1000	1	0.5	49
1448	10	1e5	1000	2	0.5	49
1449	10	1e5	500	1	0.5	49
1450	10	1e5	500	2	0.5	49
1451	10	1e5	100	1	0.5	49
1452	10	1e5	100	2	0.5	49
1453	20	1e5	1000	1	0.5	49
1454	20	1e5	1000	2	0.5	49
1455	20	1e5	500	1	0.5	49
1456	20	1e5	500	2	0.5	49
1457	20	1e5	100	1	0.5	49
1458	20	1e5	100	2	0.5	49
1459	Coal	1e5	1000	1	0.5	49
1460	Coal	1e5	1000	2	0.5	49
1461	Coal	1e5	500	1	0.5	49
1462	Coal	1e5	500	2	0.5	49
1463	Coal	1e5	100	1	0.5	49
1464	Coal	1e5	100	2	0.5	49
1465	Recap	1e5	1000	1	0.5	49
1466	Recap	1e5	1000	2	0.5	49
1467	Recap	1e5	500	1	0.5	49
1468	Recap	1e5	500	2	0.5	49
1469	Recap	1e5	100	1	0.5	49
1470	Recap	1e5	100	2	0.5	49
1471	5	1e5	1000	1	0.5	50
1472	5	1e5	1000	2	0.5	50
1473	5	1e5	500	1	0.5	50
1474	5	1e5	500	2	0.5	50
1475	5	1e5	100	1	0.5	50
1476	5	1e5	100	2	0.5	50
1477	10	1e5	1000	1	0.5	50
1478	10	1e5	1000	2	0.5	50
1479	10	1e5	500	1	0.5	50
1480	10	1e5	500	2	0.5	50
1481	10	1e5	100	1	0.5	50
1482	10	1e5	100	2	0.5	50
1483	20	1e5	1000	1	0.5	50
1484	20	1e5	1000	2	0.5	50
1485	20	1e5	500	1	0.5	50
1486	20	1e5	500	2	0.5	50
1487	20	1e5	100	1	0.5	50
1488	20	1e5	100	2	0.5	50
1489	Coal	1e5	1000	1	0.5	50
1490	Coal	1e5	1000	2	0.5	50
1491	Coal	1e5	500	1	0.5	50
1492	Coal	1e5	500	2	0.5	50
1493	Coal	1e5	100	1	0.5	50
1494	Coal	1e5	100	2	0.5	50
1495	Recap	1e5	1000	1	0.5	50
1496	Recap	1e5	1000	2	0.5	50
1497	Recap	1e5	500	1	0.5	50
1498	Recap	1e5	500	2	0.5	50
1499	Recap	1e5	100	1	0.5	50
1500	Recap	1e5	100	2	0.5	50
1501	5	1e6	1000	1	0.5	1
1502	5	1e6	1000	2	0.5	1
1503	5	1e6	500	1	0.5	1
1504	5	1e6	500	2	0.5	1
1505	5	1e6	100	1	0.5	1
1506	5	1e6	100	2	0.5	1
1507	5	1e7	1000	1	0.5	1
1508	5	1e7	1000	2	0.5	1
1509	5	1e7	500	1	0.5	1
1510	5	1e7	500	2	0.5	1
1511	5	1e7	100	1	0.5	1
1512	5	1e7	100	2	0.5	1
1513	10	1e6	1000	1	0.5	1
1514	10	1e6	1000	2	0.5	1
1515	10	1e6	500	1	0.5	1
1516	10	1e6	500	2	0.5	1
1517	10	1e6	100	1	0.5	1
1518	10	1e6	100	2	0.5	1
1519	10	1e7	1000	1	0.5	1
1520	10	1e7	1000	2	0.5	1
1521	10	1e7	500	1	0.5	1
1522	10	1e7	500	2	0.5	1
1523	10	1e7	100	1	0.5	1
1524	10	1e7	100	2	0.5	1
1525	20	1e6	1000	1	0.5	1
1526	20	1e6	1000	2	0.5	1
1527	20	1e6	500	1	0.5	1
1528	20	1e6	500	2	0.5	1
1529	20	1e6	100	1	0.5	1
1530	20	1e6	100	2	0.5	1
1531	20	1e7	1000	1	0.5	1
1532	20	1e7	1000	2	0.5	1
1533	20	1e7	500	1	0.5	1
1534	20	1e7	500	2	0.5	1
1535	20	1e7	100	1	0.5	1
1536	20	1e7	100	2	0.5	1
1537	Coal	1e6	1000	1	0.5	1
1538	Coal	1e6	1000	2	0.5	1
1539	Coal	1e6	500	1	0.5	1
1540	Coal	1e6	500	2	0.5	1
1541	Coal	1e6	100	1	0.5	1
1542	Coal	1e6	100	2	0.5	1
1543	Coal	1e7	1000	1	0.5	1
1544	Coal	1e7	1000	2	0.5	1
1545	Coal	1e7	500	1	0.5	1
1546	Coal	1e7	500	2	0.5	1
1547	Coal	1e7	100	1	0.5	1
1548	Coal	1e7	100	2	0.5	1
1549	Recap	1e6	1000	1	0.5	1
1550	Recap	1e6	1000	2	0.5	1
1551	Recap	1e6	500	1	0.5	1
1552	Recap	1e6	500	2	0.5	1
1553	Recap	1e6	100	1	0.5	1
1554	Recap	1e6	100	2	0.5	1
1555	Recap	1e7	1000	1	0.5	1
1556	Recap	1e7	1000	2	0.5	1
1557	Recap	1e7	500	1	0.5	1
1558	Recap	1e7	500	2	0.5	1
1559	Recap	1e7	100	1	0.5	1
1560	Recap	1e7	100	2	0.5	1
1561	5	1e6	1000	1	0.5	2
1562	5	1e6	1000	2	0.5	2
1563	5	1e6	500	1	0.5	2
1564	5	1e6	500	2	0.5	2
1565	5	1e6	100	1	0.5	2
1566	5	1e6	100	2	0.5	2
1567	5	1e7	1000	1	0.5	2
1568	5	1e7	1000	2	0.5	2
1569	5	1e7	500	1	0.5	2
1570	5	1e7	500	2	0.5	2
1571	5	1e7	100	1	0.5	2
1572	5	1e7	100	2	0.5	2
1573	10	1e6	1000	1	0.5	2
1574	10	1e6	1000	2	0.5	2
1575	10	1e6	500	1	0.5	2
1576	10	1e6	500	2	0.5	2
1577	10	1e6	100	1	0.5	2
1578	10	1e6	100	2	0.5	2
1579	10	1e7	1000	1	0.5	2
1580	10	1e7	1000	2	0.5	2
1581	10	1e7	500	1	0.5	2
1582	10	1e7	500	2	0.5	2
1583	10	1e7	100	1	0.5	2
1584	10	1e7	100	2	0.5	2
1585	20	1e6	1000	1	0.5	2
1586	20	1e6	1000	2	0.5	2
1587	20	1e6	500	1	0.5	2
1588	20	1e6	500	2	0.5	2
1589	20	1e6	100	1	0.5	2
1590	20	1e6	100	2	0.5	2
1591	20	1e7	1000	1	0.5	2
1592	20	1e7	1000	2	0.5	2
1593	20	1e7	500	1	0.5	2
1594	20	1e7	500	2	0.5	2
1595	20	1e7	100	1	0.5	2
1596	20	1e7	100	2	0.5	2
1597	Coal	1e6	1000	1	0.5	2
1598	Coal	1e6	1000	2	0.5	2
1599	Coal	1e6	500	1	0.5	2
1600	Coal	1e6	500	2	0.5	2
1601	Coal	1e6	100	1	0.5	2
1602	Coal	1e6	100	2	0.5	2
1603	Coal	1e7	1000	1	0.5	2
1604	Coal	1e7	1000	2	0.5	2
1605	Coal	1e7	500	1	0.5	2
1606	Coal	1e7	500	2	0.5	2
1607	Coal	1e7	100	1	0.5	2
1608	Coal	1e7	100	2	0.5	2
1609	Recap	1e6	1000	1	0.5	2
1610	Recap	1e6	1000	2	0.5	2
1611	Recap	1e6	500	1	0.5	2
1612	Recap	1e6	500	2	0.5	2
1613	Recap	1e6	100	1	0.5	2
1614	Recap	1e6	100	2	0.5	2
1615	Recap	1e7	1000	1	0.5	2
1616	Recap	1e7	1000	2	0.5	2
1617	Recap	1e7	500	1	0.5	2
1618	Recap	1e7	500	2	0.5	2
1619	Recap	1e7	100	1	0.5	2
1620	Recap	1e7	100	2	0.5	2
1621	5	1e6	1000	1	0.5	3
1622	5	1e6	1000	2	0.5	3
1623	5	1e6	500	1	0.5	3
1624	5	1e6	500	2	0.5	3
1625	5	1e6	100	1	0.5	3
1626	5	1e6	100	2	0.5	3
1627	5	1e7	1000	1	0.5	3
1628	5	1e7	1000	2	0.5	3
1629	5	1e7	500	1	0.5	3
1630	5	1e7	500	2	0.5	3
1631	5	1e7	100	1	0.5	3
1632	5	1e7	100	2	0.5	3
1633	10	1e6	1000	1	0.5	3
1634	10	1e6	1000	2	0.5	3
1635	10	1e6	500	1	0.5	3
1636	10	1e6	500	2	0.5	3
1637	10	1e6	100	1	0.5	3
1638	10	1e6	100	2	0.5	3
1639	10	1e7	1000	1	0.5	3
1640	10	1e7	1000	2	0.5	3
1641	10	1e7	500	1	0.5	3
1642	10	1e7	500	2	0.5	3
1643	10	1e7	100	1	0.5	3
1644	10	1e7	100	2	0.5	3
1645	20	1e6	1000	1	0.5	3
1646	20	1e6	1000	2	0.5	3
1647	20	1e6	500	1	0.5	3
1648	20	1e6	500	2	0.5	3
1649	20	1e6	100	1	0.5	3
1650	20	1e6	100	2	0.5	3
1651	20	1e7	1000	1	0.5	3
1652	20	1e7	1000	2	0.5	3
1653	20	1e7	500	1	0.5	3
1654	20	1e7	500	2	0.5	3
1655	20	1e7	100	1	0.5	3
1656	20	1e7	100	2	0.5	3
1657	Coal	1e6	1000	1	0.5	3
1658	Coal	1e6	1000	2	0.5	3
1659	Coal	1e6	500	1	0.5	3
1660	Coal	1e6	500	2	0.5	3
1661	Coal	1e6	100	1	0.5	3
1662	Coal	1e6	100	2	0.5	3
1663	Coal	1e7	1000	1	0.5	3
1664	Coal	1e7	1000	2	0.5	3
1665	Coal	1e7	500	1	0.5	3
1666	Coal	1e7	500	2	0.5	3
1667	Coal	1e7	100	1	0.5	3
1668	Coal	1e7	100	2	0.5	3
1669	Recap	1e6	1000	1	0.5	3
1670	Recap	1e6	1000	2	0.5	3
1671	Recap	1e6	500	1	0.5	3
1672	Recap	1e6	500	2	0.5	3
1673	Recap	1e6	100	1	0.5	3
1674	Recap	1e6	100	2	0.5	3
1675	Recap	1e7	1000	1	0.5	3
1676	Recap	1e7	1000	2	0.5	3
1677	Recap	1e7	500	1	0.5	3
1678	Recap	1e7	500	2	0.5	3
1679	Recap	1e7	100	1	0.5	3
1680	Recap	1e7	100	2	0.5	3
1681	5	1e6	1000	1	0.5	4
1682	5	1e6	1000	2	0.5	4
1683	5	1e6	500	1	0.5	4
1684	5	1e6	500	2	0.5	4
1685	5	1e6	100	1	0.5	4
1686	5	1e6	100	2	0.5	4
1687	5	1e7	1000	1	0.5	4
1688	5	1e7	1000	2	0.5	4
1689	5	1e7	500	1	0.5	4
1690	5	1e7	500	2	0.5	4
1691	5	1e7	100	1	0.5	4
1692	5	1e7	100	2	0.5	4
1693	10	1e6	1000	1	0.5	4
1694	10	1e6	1000	2	0.5	4
1695	10	1e6	500	1	0.5	4
1696	10	1e6	500	2	0.5	4
1697	10	1e6	100	1	0.5	4
1698	10	1e6	100	2	0.5	4
1699	10	1e7	1000	1	0.5	4
1700	10	1e7	1000	2	0.5	4
1701	10	1e7	500	1	0.5	4
1702	10	1e7	500	2	0.5	4
1703	10	1e7	100	1	0.5	4
1704	10	1e7	100	2	0.5	4
1705	20	1e6	1000	1	0.5	4
1706	20	1e6	1000	2	0.5	4
1707	20	1e6	500	1	0.5	4
1708	20	1e6	500	2	0.5	4
1709	20	1e6	100	1	0.5	4
1710	20	1e6	100	2	0.5	4
1711	20	1e7	1000	1	0.5	4
1712	20	1e7	1000	2	0.5	4
1713	20	1e7	500	1	0.5	4
1714	20	1e7	500	2	0.5	4
1715	20	1e7	100	1	0.5	4
1716	20	1e7	100	2	0.5	4
1717	Coal	1e6	1000	1	0.5	4
1718	Coal	1e6	1000	2	0.5	4
1719	Coal	1e6	500	1	0.5	4
1720	Coal	1e6	500	2	0.5	4
1721	Coal	1e6	100	1	0.5	4
1722	Coal	1e6	100	2	0.5	4
1723	Coal	1e7	1000	1	0.5	4
1724	Coal	1e7	1000	2	0.5	4
1725	Coal	1e7	500	1	0.5	4
1726	Coal	1e7	500	2	0.5	4
1727	Coal	1e7	100	1	0.5	4
1728	Coal	1e7	100	2	0.5	4
1729	Recap	1e6	1000	1	0.5	4
1730	Recap	1e6	1000	2	0.5	4
1731	Recap	1e6	500	1	0.5	4
1732	Recap	1e6	500	2	0.5	4
1733	Recap	1e6	100	1	0.5	4
1734	Recap	1e6	100	2	0.5	4
1735	Recap	1e7	1000	1	0.5	4
1736	Recap	1e7	1000	2	0.5	4
1737	Recap	1e7	500	1	0.5	4
1738	Recap	1e7	500	2	0.5	4
1739	Recap	1e7	100	1	0.5	4
1740	Recap	1e7	100	2	0.5	4
1741	5	1e6	1000	1	0.5	5
1742	5	1e6	1000	2	0.5	5
1743	5	1e6	500	1	0.5	5
1744	5	1e6	500	2	0.5	5
1745	5	1e6	100	1	0.5	5
1746	5	1e6	100	2	0.5	5
1747	5	1e7	1000	1	0.5	5
1748	5	1e7	1000	2	0.5	5
1749	5	1e7	500	1	0.5	5
1750	5	1e7	500	2	0.5	5
1751	5	1e7	100	1	0.5	5
1752	5	1e7	100	2	0.5	5
1753	10	1e6	1000	1	0.5	5
1754	10	1e6	1000	2	0.5	5
1755	10	1e6	500	1	0.5	5
1756	10	1e6	500	2	0.5	5
1757	10	1e6	100	1	0.5	5
1758	10	1e6	100	2	0.5	5
1759	10	1e7	1000	1	0.5	5
1760	10	1e7	1000	2	0.5	5
1761	10	1e7	500	1	0.5	5
1762	10	1e7	500	2	0.5	5
1763	10	1e7	100	1	0.5	5
1764	10	1e7	100	2	0.5	5
1765	20	1e6	1000	1	0.5	5
1766	20	1e6	1000	2	0.5	5
1767	20	1e6	500	1	0.5	5
1768	20	1e6	500	2	0.5	5
1769	20	1e6	100	1	0.5	5
1770	20	1e6	100	2	0.5	5
1771	20	1e7	1000	1	0.5	5
1772	20	1e7	1000	2	0.5	5
1773	20	1e7	500	1	0.5	5
1774	20	1e7	500	2	0.5	5
1775	20	1e7	100	1	0.5	5
1776	20	1e7	100	2	0.5	5
1777	Coal	1e6	1000	1	0.5	5
1778	Coal	1e6	1000	2	0.5	5
1779	Coal	1e6	500	1	0.5	5
1780	Coal	1e6	500	2	0.5	5
1781	Coal	1e6	100	1	0.5	5
1782	Coal	1e6	100	2	0.5	5
1783	Coal	1e7	1000	1	0.5	5
1784	Coal	1e7	1000	2	0.5	5
1785	Coal	1e7	500	1	0.5	5
1786	Coal	1e7	500	2	0.5	5
1787	Coal	1e7	100	1	0.5	5
1788	Coal	1e7	100	2	0.5	5
1789	Recap	1e6	1000	1	0.5	5
1790	Recap	1e6	1000	2	0.5	5
1791	Recap	1e6	500	1	0.5	5
1792	Recap	1e6	500	2	0.5	5
1793	Recap	1e6	100	1	0.5	5
1794	Recap	1e6	100	2	0.5	5
1795	Recap	1e7	1000	1	0.5	5
1796	Recap	1e7	1000	2	0.5	5
1797	Recap	1e7	500	1	0.5	5
1798	Recap	1e7	500	2	0.5	5
1799	Recap	1e7	100	1	0.5	5
1800	Recap	1e7	100	2	0.5	5
