ArrayTaskID	BurnInType	GenomeSize	ScalingFactor	BurnInRep	DomCoeff	SimRep
2150	Coal	1e5	10	2	0.5	22
2151	Coal	1e5	5	1	0.5	22
2152	Coal	1e5	5	2	0.5	22
2153	Coal	1e5	1	1	0.5	22
2154	Coal	1e5	1	2	0.5	22
2155	Recap	1e5	10	1	0.5	22
2156	Recap	1e5	10	2	0.5	22
2157	Recap	1e5	5	1	0.5	22
2158	Recap	1e5	5	2	0.5	22
2159	Recap	1e5	1	1	0.5	22
2160	Recap	1e5	1	2	0.5	22
2161	5	1e5	10	1	0.5	23
2162	5	1e5	10	2	0.5	23
2163	5	1e5	5	1	0.5	23
2164	5	1e5	5	2	0.5	23
2165	5	1e5	1	1	0.5	23
2166	5	1e5	1	2	0.5	23
2167	10	1e5	10	1	0.5	23
2168	10	1e5	10	2	0.5	23
2169	10	1e5	5	1	0.5	23
2170	10	1e5	5	2	0.5	23
2171	10	1e5	1	1	0.5	23
2172	10	1e5	1	2	0.5	23
2173	20	1e5	10	1	0.5	23
2174	20	1e5	10	2	0.5	23
2175	20	1e5	5	1	0.5	23
2176	20	1e5	5	2	0.5	23
2177	20	1e5	1	1	0.5	23
2178	20	1e5	1	2	0.5	23
2179	Coal	1e5	10	1	0.5	23
2180	Coal	1e5	10	2	0.5	23
2181	Coal	1e5	5	1	0.5	23
2182	Coal	1e5	5	2	0.5	23
2183	Coal	1e5	1	1	0.5	23
2184	Coal	1e5	1	2	0.5	23
2185	Recap	1e5	10	1	0.5	23
2186	Recap	1e5	10	2	0.5	23
2187	Recap	1e5	5	1	0.5	23
2188	Recap	1e5	5	2	0.5	23
2189	Recap	1e5	1	1	0.5	23
2190	Recap	1e5	1	2	0.5	23
2191	5	1e5	10	1	0.5	24
2192	5	1e5	10	2	0.5	24
2193	5	1e5	5	1	0.5	24
2194	5	1e5	5	2	0.5	24
2195	5	1e5	1	1	0.5	24
2196	5	1e5	1	2	0.5	24
2197	10	1e5	10	1	0.5	24
2198	10	1e5	10	2	0.5	24
2199	10	1e5	5	1	0.5	24
2200	10	1e5	5	2	0.5	24
2201	10	1e5	1	1	0.5	24
2202	10	1e5	1	2	0.5	24
2203	20	1e5	10	1	0.5	24
2204	20	1e5	10	2	0.5	24
2205	20	1e5	5	1	0.5	24
2206	20	1e5	5	2	0.5	24
2207	20	1e5	1	1	0.5	24
2208	20	1e5	1	2	0.5	24
2209	Coal	1e5	10	1	0.5	24
2210	Coal	1e5	10	2	0.5	24
2211	Coal	1e5	5	1	0.5	24
2212	Coal	1e5	5	2	0.5	24
2213	Coal	1e5	1	1	0.5	24
2214	Coal	1e5	1	2	0.5	24
2215	Recap	1e5	10	1	0.5	24
2216	Recap	1e5	10	2	0.5	24
2217	Recap	1e5	5	1	0.5	24
2218	Recap	1e5	5	2	0.5	24
2219	Recap	1e5	1	1	0.5	24
2220	Recap	1e5	1	2	0.5	24
2221	5	1e5	10	1	0.5	25
2222	5	1e5	10	2	0.5	25
2223	5	1e5	5	1	0.5	25
2224	5	1e5	5	2	0.5	25
2225	5	1e5	1	1	0.5	25
2226	5	1e5	1	2	0.5	25
2227	10	1e5	10	1	0.5	25
2228	10	1e5	10	2	0.5	25
2229	10	1e5	5	1	0.5	25
2230	10	1e5	5	2	0.5	25
2231	10	1e5	1	1	0.5	25
2232	10	1e5	1	2	0.5	25
2233	20	1e5	10	1	0.5	25
2234	20	1e5	10	2	0.5	25
2235	20	1e5	5	1	0.5	25
2236	20	1e5	5	2	0.5	25
2237	20	1e5	1	1	0.5	25
2238	20	1e5	1	2	0.5	25
2239	Coal	1e5	10	1	0.5	25
2240	Coal	1e5	10	2	0.5	25
2241	Coal	1e5	5	1	0.5	25
2242	Coal	1e5	5	2	0.5	25
2243	Coal	1e5	1	1	0.5	25
2244	Coal	1e5	1	2	0.5	25
2245	Recap	1e5	10	1	0.5	25
2246	Recap	1e5	10	2	0.5	25
2247	Recap	1e5	5	1	0.5	25
2248	Recap	1e5	5	2	0.5	25
2249	Recap	1e5	1	1	0.5	25
2250	Recap	1e5	1	2	0.5	25
2251	5	1e5	10	1	0.5	26
2252	5	1e5	10	2	0.5	26
2253	5	1e5	5	1	0.5	26
2254	5	1e5	5	2	0.5	26
2255	5	1e5	1	1	0.5	26
2256	5	1e5	1	2	0.5	26
2257	10	1e5	10	1	0.5	26
2258	10	1e5	10	2	0.5	26
2259	10	1e5	5	1	0.5	26
2260	10	1e5	5	2	0.5	26
2261	10	1e5	1	1	0.5	26
2262	10	1e5	1	2	0.5	26
2263	20	1e5	10	1	0.5	26
2264	20	1e5	10	2	0.5	26
2265	20	1e5	5	1	0.5	26
2266	20	1e5	5	2	0.5	26
2267	20	1e5	1	1	0.5	26
2268	20	1e5	1	2	0.5	26
2269	Coal	1e5	10	1	0.5	26
2270	Coal	1e5	10	2	0.5	26
2271	Coal	1e5	5	1	0.5	26
2272	Coal	1e5	5	2	0.5	26
2273	Coal	1e5	1	1	0.5	26
2274	Coal	1e5	1	2	0.5	26
2275	Recap	1e5	10	1	0.5	26
2276	Recap	1e5	10	2	0.5	26
2277	Recap	1e5	5	1	0.5	26
2278	Recap	1e5	5	2	0.5	26
2279	Recap	1e5	1	1	0.5	26
2280	Recap	1e5	1	2	0.5	26
2281	5	1e5	10	1	0.5	27
2282	5	1e5	10	2	0.5	27
2283	5	1e5	5	1	0.5	27
2284	5	1e5	5	2	0.5	27
2285	5	1e5	1	1	0.5	27
2286	5	1e5	1	2	0.5	27
2287	10	1e5	10	1	0.5	27
2288	10	1e5	10	2	0.5	27
2289	10	1e5	5	1	0.5	27
2290	10	1e5	5	2	0.5	27
2291	10	1e5	1	1	0.5	27
2292	10	1e5	1	2	0.5	27
2293	20	1e5	10	1	0.5	27
2294	20	1e5	10	2	0.5	27
2295	20	1e5	5	1	0.5	27
2296	20	1e5	5	2	0.5	27
2297	20	1e5	1	1	0.5	27
2298	20	1e5	1	2	0.5	27
2299	Coal	1e5	10	1	0.5	27
2300	Coal	1e5	10	2	0.5	27
2301	Coal	1e5	5	1	0.5	27
2302	Coal	1e5	5	2	0.5	27
2303	Coal	1e5	1	1	0.5	27
2304	Coal	1e5	1	2	0.5	27
2305	Recap	1e5	10	1	0.5	27
2306	Recap	1e5	10	2	0.5	27
2307	Recap	1e5	5	1	0.5	27
2308	Recap	1e5	5	2	0.5	27
2309	Recap	1e5	1	1	0.5	27
2310	Recap	1e5	1	2	0.5	27
2311	5	1e5	10	1	0.5	28
2312	5	1e5	10	2	0.5	28
2313	5	1e5	5	1	0.5	28
2314	5	1e5	5	2	0.5	28
2315	5	1e5	1	1	0.5	28
2316	5	1e5	1	2	0.5	28
2317	10	1e5	10	1	0.5	28
2318	10	1e5	10	2	0.5	28
2319	10	1e5	5	1	0.5	28
2320	10	1e5	5	2	0.5	28
2321	10	1e5	1	1	0.5	28
2322	10	1e5	1	2	0.5	28
2323	20	1e5	10	1	0.5	28
2324	20	1e5	10	2	0.5	28
2325	20	1e5	5	1	0.5	28
2326	20	1e5	5	2	0.5	28
2327	20	1e5	1	1	0.5	28
2328	20	1e5	1	2	0.5	28
2329	Coal	1e5	10	1	0.5	28
2330	Coal	1e5	10	2	0.5	28
2331	Coal	1e5	5	1	0.5	28
2332	Coal	1e5	5	2	0.5	28
2333	Coal	1e5	1	1	0.5	28
2334	Coal	1e5	1	2	0.5	28
2335	Recap	1e5	10	1	0.5	28
2336	Recap	1e5	10	2	0.5	28
2337	Recap	1e5	5	1	0.5	28
2338	Recap	1e5	5	2	0.5	28
2339	Recap	1e5	1	1	0.5	28
2340	Recap	1e5	1	2	0.5	28
2341	5	1e5	10	1	0.5	29
2342	5	1e5	10	2	0.5	29
2343	5	1e5	5	1	0.5	29
2344	5	1e5	5	2	0.5	29
2345	5	1e5	1	1	0.5	29
2346	5	1e5	1	2	0.5	29
2347	10	1e5	10	1	0.5	29
2348	10	1e5	10	2	0.5	29
2349	10	1e5	5	1	0.5	29
2350	10	1e5	5	2	0.5	29
2351	10	1e5	1	1	0.5	29
2352	10	1e5	1	2	0.5	29
2353	20	1e5	10	1	0.5	29
2354	20	1e5	10	2	0.5	29
2355	20	1e5	5	1	0.5	29
2356	20	1e5	5	2	0.5	29
2357	20	1e5	1	1	0.5	29
2358	20	1e5	1	2	0.5	29
2359	Coal	1e5	10	1	0.5	29
2360	Coal	1e5	10	2	0.5	29
2361	Coal	1e5	5	1	0.5	29
2362	Coal	1e5	5	2	0.5	29
2363	Coal	1e5	1	1	0.5	29
2364	Coal	1e5	1	2	0.5	29
2365	Recap	1e5	10	1	0.5	29
2366	Recap	1e5	10	2	0.5	29
2367	Recap	1e5	5	1	0.5	29
2368	Recap	1e5	5	2	0.5	29
2369	Recap	1e5	1	1	0.5	29
2370	Recap	1e5	1	2	0.5	29
2371	5	1e5	10	1	0.5	30
2372	5	1e5	10	2	0.5	30
2373	5	1e5	5	1	0.5	30
2374	5	1e5	5	2	0.5	30
2375	5	1e5	1	1	0.5	30
2376	5	1e5	1	2	0.5	30
2377	10	1e5	10	1	0.5	30
2378	10	1e5	10	2	0.5	30
2379	10	1e5	5	1	0.5	30
2380	10	1e5	5	2	0.5	30
2381	10	1e5	1	1	0.5	30
2382	10	1e5	1	2	0.5	30
2383	20	1e5	10	1	0.5	30
2384	20	1e5	10	2	0.5	30
2385	20	1e5	5	1	0.5	30
2386	20	1e5	5	2	0.5	30
2387	20	1e5	1	1	0.5	30
2388	20	1e5	1	2	0.5	30
2389	Coal	1e5	10	1	0.5	30
2390	Coal	1e5	10	2	0.5	30
2391	Coal	1e5	5	1	0.5	30
2392	Coal	1e5	5	2	0.5	30
2393	Coal	1e5	1	1	0.5	30
2394	Coal	1e5	1	2	0.5	30
2395	Recap	1e5	10	1	0.5	30
2396	Recap	1e5	10	2	0.5	30
2397	Recap	1e5	5	1	0.5	30
2398	Recap	1e5	5	2	0.5	30
2399	Recap	1e5	1	1	0.5	30
2400	Recap	1e5	1	2	0.5	30
2401	5	1e5	10	1	0.5	31
2402	5	1e5	10	2	0.5	31
2403	5	1e5	5	1	0.5	31
2404	5	1e5	5	2	0.5	31
2405	5	1e5	1	1	0.5	31
2406	5	1e5	1	2	0.5	31
2407	10	1e5	10	1	0.5	31
2408	10	1e5	10	2	0.5	31
2409	10	1e5	5	1	0.5	31
2410	10	1e5	5	2	0.5	31
2411	10	1e5	1	1	0.5	31
2412	10	1e5	1	2	0.5	31
2413	20	1e5	10	1	0.5	31
2414	20	1e5	10	2	0.5	31
2415	20	1e5	5	1	0.5	31
2416	20	1e5	5	2	0.5	31
2417	20	1e5	1	1	0.5	31
2418	20	1e5	1	2	0.5	31
2419	Coal	1e5	10	1	0.5	31
2420	Coal	1e5	10	2	0.5	31
2421	Coal	1e5	5	1	0.5	31
2422	Coal	1e5	5	2	0.5	31
2423	Coal	1e5	1	1	0.5	31
2424	Coal	1e5	1	2	0.5	31
2425	Recap	1e5	10	1	0.5	31
2426	Recap	1e5	10	2	0.5	31
2427	Recap	1e5	5	1	0.5	31
2428	Recap	1e5	5	2	0.5	31
2429	Recap	1e5	1	1	0.5	31
2430	Recap	1e5	1	2	0.5	31
2431	5	1e5	10	1	0.5	32
2432	5	1e5	10	2	0.5	32
2433	5	1e5	5	1	0.5	32
2434	5	1e5	5	2	0.5	32
2435	5	1e5	1	1	0.5	32
2436	5	1e5	1	2	0.5	32
2437	10	1e5	10	1	0.5	32
2438	10	1e5	10	2	0.5	32
2439	10	1e5	5	1	0.5	32
2440	10	1e5	5	2	0.5	32
2441	10	1e5	1	1	0.5	32
2442	10	1e5	1	2	0.5	32
2443	20	1e5	10	1	0.5	32
2444	20	1e5	10	2	0.5	32
2445	20	1e5	5	1	0.5	32
2446	20	1e5	5	2	0.5	32
2447	20	1e5	1	1	0.5	32
2448	20	1e5	1	2	0.5	32
2449	Coal	1e5	10	1	0.5	32
2450	Coal	1e5	10	2	0.5	32
2451	Coal	1e5	5	1	0.5	32
2452	Coal	1e5	5	2	0.5	32
2453	Coal	1e5	1	1	0.5	32
2454	Coal	1e5	1	2	0.5	32
2455	Recap	1e5	10	1	0.5	32
2456	Recap	1e5	10	2	0.5	32
2457	Recap	1e5	5	1	0.5	32
2458	Recap	1e5	5	2	0.5	32
2459	Recap	1e5	1	1	0.5	32
2460	Recap	1e5	1	2	0.5	32
2461	5	1e5	10	1	0.5	33
2462	5	1e5	10	2	0.5	33
2463	5	1e5	5	1	0.5	33
2464	5	1e5	5	2	0.5	33
2465	5	1e5	1	1	0.5	33
2466	5	1e5	1	2	0.5	33
2467	10	1e5	10	1	0.5	33
2468	10	1e5	10	2	0.5	33
2469	10	1e5	5	1	0.5	33
2470	10	1e5	5	2	0.5	33
2471	10	1e5	1	1	0.5	33
2472	10	1e5	1	2	0.5	33
2473	20	1e5	10	1	0.5	33
2474	20	1e5	10	2	0.5	33
2475	20	1e5	5	1	0.5	33
2476	20	1e5	5	2	0.5	33
2477	20	1e5	1	1	0.5	33
2478	20	1e5	1	2	0.5	33
2479	Coal	1e5	10	1	0.5	33
2480	Coal	1e5	10	2	0.5	33
2481	Coal	1e5	5	1	0.5	33
2482	Coal	1e5	5	2	0.5	33
2483	Coal	1e5	1	1	0.5	33
2484	Coal	1e5	1	2	0.5	33
2485	Recap	1e5	10	1	0.5	33
2486	Recap	1e5	10	2	0.5	33
2487	Recap	1e5	5	1	0.5	33
2488	Recap	1e5	5	2	0.5	33
2489	Recap	1e5	1	1	0.5	33
2490	Recap	1e5	1	2	0.5	33
2491	5	1e5	10	1	0.5	34
2492	5	1e5	10	2	0.5	34
2493	5	1e5	5	1	0.5	34
2494	5	1e5	5	2	0.5	34
2495	5	1e5	1	1	0.5	34
2496	5	1e5	1	2	0.5	34
2497	10	1e5	10	1	0.5	34
2498	10	1e5	10	2	0.5	34
2499	10	1e5	5	1	0.5	34
2500	10	1e5	5	2	0.5	34
2501	10	1e5	1	1	0.5	34
2502	10	1e5	1	2	0.5	34
2503	20	1e5	10	1	0.5	34
2504	20	1e5	10	2	0.5	34
2505	20	1e5	5	1	0.5	34
2506	20	1e5	5	2	0.5	34
2507	20	1e5	1	1	0.5	34
2508	20	1e5	1	2	0.5	34
2509	Coal	1e5	10	1	0.5	34
2510	Coal	1e5	10	2	0.5	34
2511	Coal	1e5	5	1	0.5	34
2512	Coal	1e5	5	2	0.5	34
2513	Coal	1e5	1	1	0.5	34
2514	Coal	1e5	1	2	0.5	34
2515	Recap	1e5	10	1	0.5	34
2516	Recap	1e5	10	2	0.5	34
2517	Recap	1e5	5	1	0.5	34
2518	Recap	1e5	5	2	0.5	34
2519	Recap	1e5	1	1	0.5	34
2520	Recap	1e5	1	2	0.5	34
2521	5	1e5	10	1	0.5	35
2522	5	1e5	10	2	0.5	35
2523	5	1e5	5	1	0.5	35
2524	5	1e5	5	2	0.5	35
2525	5	1e5	1	1	0.5	35
2526	5	1e5	1	2	0.5	35
2527	10	1e5	10	1	0.5	35
2528	10	1e5	10	2	0.5	35
2529	10	1e5	5	1	0.5	35
2530	10	1e5	5	2	0.5	35
2531	10	1e5	1	1	0.5	35
2532	10	1e5	1	2	0.5	35
2533	20	1e5	10	1	0.5	35
2534	20	1e5	10	2	0.5	35
2535	20	1e5	5	1	0.5	35
2536	20	1e5	5	2	0.5	35
2537	20	1e5	1	1	0.5	35
2538	20	1e5	1	2	0.5	35
2539	Coal	1e5	10	1	0.5	35
2540	Coal	1e5	10	2	0.5	35
2541	Coal	1e5	5	1	0.5	35
2542	Coal	1e5	5	2	0.5	35
2543	Coal	1e5	1	1	0.5	35
2544	Coal	1e5	1	2	0.5	35
2545	Recap	1e5	10	1	0.5	35
2546	Recap	1e5	10	2	0.5	35
2547	Recap	1e5	5	1	0.5	35
2548	Recap	1e5	5	2	0.5	35
2549	Recap	1e5	1	1	0.5	35
2550	Recap	1e5	1	2	0.5	35
2551	5	1e5	10	1	0.5	36
2552	5	1e5	10	2	0.5	36
2553	5	1e5	5	1	0.5	36
2554	5	1e5	5	2	0.5	36
2555	5	1e5	1	1	0.5	36
2556	5	1e5	1	2	0.5	36
2557	10	1e5	10	1	0.5	36
2558	10	1e5	10	2	0.5	36
2559	10	1e5	5	1	0.5	36
2560	10	1e5	5	2	0.5	36
2561	10	1e5	1	1	0.5	36
2562	10	1e5	1	2	0.5	36
2563	20	1e5	10	1	0.5	36
2564	20	1e5	10	2	0.5	36
2565	20	1e5	5	1	0.5	36
2566	20	1e5	5	2	0.5	36
2567	20	1e5	1	1	0.5	36
2568	20	1e5	1	2	0.5	36
2569	Coal	1e5	10	1	0.5	36
2570	Coal	1e5	10	2	0.5	36
2571	Coal	1e5	5	1	0.5	36
2572	Coal	1e5	5	2	0.5	36
2573	Coal	1e5	1	1	0.5	36
2574	Coal	1e5	1	2	0.5	36
2575	Recap	1e5	10	1	0.5	36
2576	Recap	1e5	10	2	0.5	36
2577	Recap	1e5	5	1	0.5	36
2578	Recap	1e5	5	2	0.5	36
2579	Recap	1e5	1	1	0.5	36
2580	Recap	1e5	1	2	0.5	36
2581	5	1e5	10	1	0.5	37
2582	5	1e5	10	2	0.5	37
2583	5	1e5	5	1	0.5	37
2584	5	1e5	5	2	0.5	37
2585	5	1e5	1	1	0.5	37
2586	5	1e5	1	2	0.5	37
2587	10	1e5	10	1	0.5	37
2588	10	1e5	10	2	0.5	37
2589	10	1e5	5	1	0.5	37
2590	10	1e5	5	2	0.5	37
2591	10	1e5	1	1	0.5	37
2592	10	1e5	1	2	0.5	37
2593	20	1e5	10	1	0.5	37
2594	20	1e5	10	2	0.5	37
2595	20	1e5	5	1	0.5	37
2596	20	1e5	5	2	0.5	37
2597	20	1e5	1	1	0.5	37
2598	20	1e5	1	2	0.5	37
2599	Coal	1e5	10	1	0.5	37
2600	Coal	1e5	10	2	0.5	37
2601	Coal	1e5	5	1	0.5	37
2602	Coal	1e5	5	2	0.5	37
2603	Coal	1e5	1	1	0.5	37
2604	Coal	1e5	1	2	0.5	37
2605	Recap	1e5	10	1	0.5	37
2606	Recap	1e5	10	2	0.5	37
2607	Recap	1e5	5	1	0.5	37
2608	Recap	1e5	5	2	0.5	37
2609	Recap	1e5	1	1	0.5	37
2610	Recap	1e5	1	2	0.5	37
2611	5	1e5	10	1	0.5	38
2612	5	1e5	10	2	0.5	38
2613	5	1e5	5	1	0.5	38
2614	5	1e5	5	2	0.5	38
2615	5	1e5	1	1	0.5	38
2616	5	1e5	1	2	0.5	38
2617	10	1e5	10	1	0.5	38
2618	10	1e5	10	2	0.5	38
2619	10	1e5	5	1	0.5	38
2620	10	1e5	5	2	0.5	38
2621	10	1e5	1	1	0.5	38
2622	10	1e5	1	2	0.5	38
2623	20	1e5	10	1	0.5	38
2624	20	1e5	10	2	0.5	38
2625	20	1e5	5	1	0.5	38
2626	20	1e5	5	2	0.5	38
2627	20	1e5	1	1	0.5	38
2628	20	1e5	1	2	0.5	38
2629	Coal	1e5	10	1	0.5	38
2630	Coal	1e5	10	2	0.5	38
2631	Coal	1e5	5	1	0.5	38
2632	Coal	1e5	5	2	0.5	38
2633	Coal	1e5	1	1	0.5	38
2634	Coal	1e5	1	2	0.5	38
2635	Recap	1e5	10	1	0.5	38
2636	Recap	1e5	10	2	0.5	38
2637	Recap	1e5	5	1	0.5	38
2638	Recap	1e5	5	2	0.5	38
2639	Recap	1e5	1	1	0.5	38
2640	Recap	1e5	1	2	0.5	38
2641	5	1e5	10	1	0.5	39
2642	5	1e5	10	2	0.5	39
2643	5	1e5	5	1	0.5	39
2644	5	1e5	5	2	0.5	39
2645	5	1e5	1	1	0.5	39
2646	5	1e5	1	2	0.5	39
2647	10	1e5	10	1	0.5	39
2648	10	1e5	10	2	0.5	39
2649	10	1e5	5	1	0.5	39
2650	10	1e5	5	2	0.5	39
2651	10	1e5	1	1	0.5	39
2652	10	1e5	1	2	0.5	39
2653	20	1e5	10	1	0.5	39
2654	20	1e5	10	2	0.5	39
2655	20	1e5	5	1	0.5	39
2656	20	1e5	5	2	0.5	39
2657	20	1e5	1	1	0.5	39
2658	20	1e5	1	2	0.5	39
2659	Coal	1e5	10	1	0.5	39
2660	Coal	1e5	10	2	0.5	39
2661	Coal	1e5	5	1	0.5	39
2662	Coal	1e5	5	2	0.5	39
2663	Coal	1e5	1	1	0.5	39
2664	Coal	1e5	1	2	0.5	39
2665	Recap	1e5	10	1	0.5	39
2666	Recap	1e5	10	2	0.5	39
2667	Recap	1e5	5	1	0.5	39
2668	Recap	1e5	5	2	0.5	39
2669	Recap	1e5	1	1	0.5	39
2670	Recap	1e5	1	2	0.5	39
2671	5	1e5	10	1	0.5	40
2672	5	1e5	10	2	0.5	40
2673	5	1e5	5	1	0.5	40
2674	5	1e5	5	2	0.5	40
2675	5	1e5	1	1	0.5	40
2676	5	1e5	1	2	0.5	40
2677	10	1e5	10	1	0.5	40
2678	10	1e5	10	2	0.5	40
2679	10	1e5	5	1	0.5	40
2680	10	1e5	5	2	0.5	40
2681	10	1e5	1	1	0.5	40
2682	10	1e5	1	2	0.5	40
2683	20	1e5	10	1	0.5	40
2684	20	1e5	10	2	0.5	40
2685	20	1e5	5	1	0.5	40
2686	20	1e5	5	2	0.5	40
2687	20	1e5	1	1	0.5	40
2688	20	1e5	1	2	0.5	40
2689	Coal	1e5	10	1	0.5	40
2690	Coal	1e5	10	2	0.5	40
2691	Coal	1e5	5	1	0.5	40
2692	Coal	1e5	5	2	0.5	40
2693	Coal	1e5	1	1	0.5	40
2694	Coal	1e5	1	2	0.5	40
2695	Recap	1e5	10	1	0.5	40
2696	Recap	1e5	10	2	0.5	40
2697	Recap	1e5	5	1	0.5	40
2698	Recap	1e5	5	2	0.5	40
2699	Recap	1e5	1	1	0.5	40
2700	Recap	1e5	1	2	0.5	40
2701	5	1e5	10	1	0.5	41
2702	5	1e5	10	2	0.5	41
2703	5	1e5	5	1	0.5	41
2704	5	1e5	5	2	0.5	41
2705	5	1e5	1	1	0.5	41
2706	5	1e5	1	2	0.5	41
2707	10	1e5	10	1	0.5	41
2708	10	1e5	10	2	0.5	41
2709	10	1e5	5	1	0.5	41
2710	10	1e5	5	2	0.5	41
2711	10	1e5	1	1	0.5	41
2712	10	1e5	1	2	0.5	41
2713	20	1e5	10	1	0.5	41
2714	20	1e5	10	2	0.5	41
2715	20	1e5	5	1	0.5	41
2716	20	1e5	5	2	0.5	41
2717	20	1e5	1	1	0.5	41
2718	20	1e5	1	2	0.5	41
2719	Coal	1e5	10	1	0.5	41
2720	Coal	1e5	10	2	0.5	41
2721	Coal	1e5	5	1	0.5	41
2722	Coal	1e5	5	2	0.5	41
2723	Coal	1e5	1	1	0.5	41
2724	Coal	1e5	1	2	0.5	41
2725	Recap	1e5	10	1	0.5	41
2726	Recap	1e5	10	2	0.5	41
2727	Recap	1e5	5	1	0.5	41
2728	Recap	1e5	5	2	0.5	41
2729	Recap	1e5	1	1	0.5	41
2730	Recap	1e5	1	2	0.5	41
2731	5	1e5	10	1	0.5	42
2732	5	1e5	10	2	0.5	42
2733	5	1e5	5	1	0.5	42
2734	5	1e5	5	2	0.5	42
2735	5	1e5	1	1	0.5	42
2736	5	1e5	1	2	0.5	42
2737	10	1e5	10	1	0.5	42
2738	10	1e5	10	2	0.5	42
2739	10	1e5	5	1	0.5	42
2740	10	1e5	5	2	0.5	42
2741	10	1e5	1	1	0.5	42
2742	10	1e5	1	2	0.5	42
2743	20	1e5	10	1	0.5	42
2744	20	1e5	10	2	0.5	42
2745	20	1e5	5	1	0.5	42
2746	20	1e5	5	2	0.5	42
2747	20	1e5	1	1	0.5	42
2748	20	1e5	1	2	0.5	42
2749	Coal	1e5	10	1	0.5	42
2750	Coal	1e5	10	2	0.5	42
2751	Coal	1e5	5	1	0.5	42
2752	Coal	1e5	5	2	0.5	42
2753	Coal	1e5	1	1	0.5	42
2754	Coal	1e5	1	2	0.5	42
2755	Recap	1e5	10	1	0.5	42
2756	Recap	1e5	10	2	0.5	42
2757	Recap	1e5	5	1	0.5	42
2758	Recap	1e5	5	2	0.5	42
2759	Recap	1e5	1	1	0.5	42
2760	Recap	1e5	1	2	0.5	42
2761	5	1e5	10	1	0.5	43
2762	5	1e5	10	2	0.5	43
2763	5	1e5	5	1	0.5	43
2764	5	1e5	5	2	0.5	43
2765	5	1e5	1	1	0.5	43
2766	5	1e5	1	2	0.5	43
2767	10	1e5	10	1	0.5	43
2768	10	1e5	10	2	0.5	43
2769	10	1e5	5	1	0.5	43
2770	10	1e5	5	2	0.5	43
2771	10	1e5	1	1	0.5	43
2772	10	1e5	1	2	0.5	43
2773	20	1e5	10	1	0.5	43
2774	20	1e5	10	2	0.5	43
2775	20	1e5	5	1	0.5	43
2776	20	1e5	5	2	0.5	43
2777	20	1e5	1	1	0.5	43
2778	20	1e5	1	2	0.5	43
2779	Coal	1e5	10	1	0.5	43
2780	Coal	1e5	10	2	0.5	43
2781	Coal	1e5	5	1	0.5	43
2782	Coal	1e5	5	2	0.5	43
2783	Coal	1e5	1	1	0.5	43
2784	Coal	1e5	1	2	0.5	43
2785	Recap	1e5	10	1	0.5	43
2786	Recap	1e5	10	2	0.5	43
2787	Recap	1e5	5	1	0.5	43
2788	Recap	1e5	5	2	0.5	43
2789	Recap	1e5	1	1	0.5	43
2790	Recap	1e5	1	2	0.5	43
2791	5	1e5	10	1	0.5	44
2792	5	1e5	10	2	0.5	44
2793	5	1e5	5	1	0.5	44
2794	5	1e5	5	2	0.5	44
2795	5	1e5	1	1	0.5	44
2796	5	1e5	1	2	0.5	44
2797	10	1e5	10	1	0.5	44
2798	10	1e5	10	2	0.5	44
2799	10	1e5	5	1	0.5	44
2800	10	1e5	5	2	0.5	44
2801	10	1e5	1	1	0.5	44
2802	10	1e5	1	2	0.5	44
2803	20	1e5	10	1	0.5	44
2804	20	1e5	10	2	0.5	44
2805	20	1e5	5	1	0.5	44
2806	20	1e5	5	2	0.5	44
2807	20	1e5	1	1	0.5	44
2808	20	1e5	1	2	0.5	44
2809	Coal	1e5	10	1	0.5	44
2810	Coal	1e5	10	2	0.5	44
2811	Coal	1e5	5	1	0.5	44
2812	Coal	1e5	5	2	0.5	44
2813	Coal	1e5	1	1	0.5	44
2814	Coal	1e5	1	2	0.5	44
2815	Recap	1e5	10	1	0.5	44
2816	Recap	1e5	10	2	0.5	44
2817	Recap	1e5	5	1	0.5	44
2818	Recap	1e5	5	2	0.5	44
2819	Recap	1e5	1	1	0.5	44
2820	Recap	1e5	1	2	0.5	44
2821	5	1e5	10	1	0.5	45
2822	5	1e5	10	2	0.5	45
2823	5	1e5	5	1	0.5	45
2824	5	1e5	5	2	0.5	45
2825	5	1e5	1	1	0.5	45
2826	5	1e5	1	2	0.5	45
2827	10	1e5	10	1	0.5	45
2828	10	1e5	10	2	0.5	45
2829	10	1e5	5	1	0.5	45
2830	10	1e5	5	2	0.5	45
2831	10	1e5	1	1	0.5	45
2832	10	1e5	1	2	0.5	45
2833	20	1e5	10	1	0.5	45
2834	20	1e5	10	2	0.5	45
2835	20	1e5	5	1	0.5	45
2836	20	1e5	5	2	0.5	45
2837	20	1e5	1	1	0.5	45
2838	20	1e5	1	2	0.5	45
2839	Coal	1e5	10	1	0.5	45
2840	Coal	1e5	10	2	0.5	45
2841	Coal	1e5	5	1	0.5	45
2842	Coal	1e5	5	2	0.5	45
2843	Coal	1e5	1	1	0.5	45
2844	Coal	1e5	1	2	0.5	45
2845	Recap	1e5	10	1	0.5	45
2846	Recap	1e5	10	2	0.5	45
2847	Recap	1e5	5	1	0.5	45
2848	Recap	1e5	5	2	0.5	45
2849	Recap	1e5	1	1	0.5	45
2850	Recap	1e5	1	2	0.5	45
2851	5	1e5	10	1	0.5	46
2852	5	1e5	10	2	0.5	46
2853	5	1e5	5	1	0.5	46
